"","OBJECTID_12","Join_Count","TARGET_FID","Join_Count_1","TARGET_FID_1","Survey","Age","Age_Bin","Gender","Education","Income","Race","RaisedCity","RaisedStat","Latitude","Longitude","RaisedYear","F1002","F1007","F1009","F1014_1","F1016_1","F1017","F1018","F1018_1","F1019","F1019_1","F1020","F1020_1","F1021","F1021_1","F1022","F1023","F1024","F1024_1","F1025","F1025_1","F1026","F1026_1","F1027","F1027_1","F1029","F1030","F1032","F1033","F1034","F1035","F1038","F1039","F1039_1","F1040","F1041","F1042","F1043","F1045","F1047","F1048","F1049","F1054","F1060","F1060_1","F1061","F1062","F1063","F1064","F1065","F1066","F1067","F1068","F1068_1","F1069","F1070","F1070_1","F1071","F1072","F1072_1","F1073","F1073_1","F1074","F1075","F1076","F1077","F1078","F1079","F1079_1","F1080","F1081","F1082","F1083","F1084","F1085","F1086","F1087","F1088","F1089","F1090","F1091","F1092","F1093","F1094","F1095","F1096","F1097","F1098","F1099","F1100","F1101","F1102","F1103","F1113","F1114","F1115","F1116","F1117","F1118","F1118_1","F1119","F1120","F1121","F1122","F1123","F1124","F1125","F1126","F1127","F1128","F1129","F1130","F1134","F1135","F1136","F1138","F1140","F1141","F1142","F1143","F1144","F1145","F1146","F1147","F1148","F1149","F1150","F1151","F1152","F1153","F1154","F1155","F1156","F1157","F1158","F1159","F1160","F1161","F1162","F1163","F1164","F1165","F1167","F1169","F1170","F1171","F1172","F1173","F1174","F1175","F1176","F1177","F1178","F1179","F1180","F1181","F1182","F1183","F1201","F1202","F1203","F1204","F1205","F1206","F1207","F1208","F1209","F1210","F1211","F1212","F1213","F1214","F1215","F1216","F1217","F1218","F1219","F1220","F1221","F1222","F1223","F1224","F1225","F1226","F1227","F1228","F1229","F1230","F1231","F1232","F1233","F1240","F1241","F1242","F1249","F1250","F1251","F1258","F1259","F1260","F1267","F1268","F1269","F1276","F1277","F1278","F1285","F1286","F1287","F1294","F1295","F1296","F1302","F1303","F1304","F1305","F1306","F1307","F1308","F1309","F1310","F1311","F1312","F1313","1314","1324","1334","1318","1325","1335","1333","1317","1326","1336","1315","1327","1337","1343","1316","1328","1338","1319","1329","1339","1320","1330","1340","1323","1321","1331","1341","1322","1332","1342","1019.1","1079.1","1020.1","1027.1","1060.1","1018.1","1021.1","1025.1","1026.1","1024.1","personid","responseID","NumberJudg","CG_Min","CU_Max","Min_Max_Di","CG_Score","CU_Score","C_Sum_Disc","Controls_D","Completion","Geography_","Discard_","StartDate","EndDate","StatusResp","IPaddress","DurationSe","Finished","RecordedDa","UserLang","Consent","GenderOthe","RaceOther","nLangs","Langs","MoCity","MoState","MoCountry","FaCity","FaState","FaCountry","CuCity","CuState","TimeCu","MoLon","MoLat","FaLon","FaLat","CuLon","CuLat","Id","Input_FID","Row_Labels","Region_Nam","Field5","Field6","Field7","Field8","Field9","Field10","OBJECTID_1","SHAPE_Leng","Dialect_Re","Shape_Le_1","Region","Sub_Region","SubSub_Reg","OBJECTID_2","OBJECTID","NAME","STATE_NAME","STATE_FIPS","CNTY_FIPS","FIPS","POPULATION","POP_SQMI","POP2010","POP10_SQMI","WHITE","BLACK","AMERI_ES","ASIAN","HAWN_PI","HISPANIC","OTHER","MULT_RACE","MALES","FEMALES","AGE_UNDER5","AGE_5_9","AGE_10_14","AGE_15_19","AGE_20_24","AGE_25_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_84","AGE_85_UP","MED_AGE","MED_AGE_M","MED_AGE_F","HOUSEHOLDS","AVE_HH_SZ","HSEHLD_1_M","HSEHLD_1_F","MARHH_CHD","MARHH_NO_C","MHH_CHILD","FHH_CHILD","FAMILIES","AVE_FAM_SZ","HSE_UNITS","VACANT","OWNER_OCC","RENTER_OCC","NO_FARMS12","AVE_SIZE12","CROP_ACR12","AVE_SALE12","SQMI","Shape__Are","Shape__Len","UACE10","GEOID10","NAME10","NAMELSAD10","LSAD10","MTFCC10","UATYP10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
"168",5169,1,5169,1,5169,13,"38","31-40","Male","graduate","87500","asian","Colorado Springs","Colorado","38.83352","-104.82181","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,1,4,3,2,2,3,2,1,3,3,3,1,3,3,2,3,2,2,3,5,2,3,3,2,4,4,1,5,1,1,1,5,5,5,5,5,"R_24cmyQhkat0Yi0J Survey 13","R_24cmyQhkat0Yi0J",47,"5","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-25 15:29:33","2021-03-25 15:37:57","IP Address","158.222.209.18","504","1","2021-03-25 15:37:59","EN","I agree.","NA","NA","1","english","Farmingdale","New York","Nassau","New York","New Jersey","Hudson","New York","New Jersey","15","-73.44579","40.73229","-74.00714","40.71455","-74.00714","40.71455",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Colorado Springs","Colorado","8","41","8041","712263","334.5","622263","292.2","496258","38492","5947","17055","2185","93665","30539","31787","310162","312101","45212","45079","45235","46175","49000","87487","81624","92826","67574","35374","19474","7203","34.1","32.6","35.7","235959","2.56","28216","33048","58547","64757","6750","19055","160489","3.1","252852","16893","152293","83666","1345","468","51531","23716","2129.58","0.568864593821598","3.22500171497391","18856","18856","Colorado Springs, CO","Colorado Springs, CO Urbanized Area","75","G3500","U","S","486995256","962957","38.8729518","-104.7706431"
"169",5170,1,5170,1,5170,13,"33","31-40","Male","bachelor's","50000","white","Aurora","Colorado","39.70933","-104.81458","30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,4,3,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,3,2,3,4,3,3,4,4,3,4,3,4,4,3,3,3,4,"R_2V3lRUGhuBa4mzd Survey 13","R_2V3lRUGhuBa4mzd",47,"3","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 12:14:11","2021-03-31 12:20:45","IP Address","8.44.142.222","394","1","2021-03-31 12:20:46","EN","I agree.","NA","NA","1","english","NA","NA","NA","NA","NA","NA","Aurora","Illinois","30","NA","NA","NA","NA","-88.31613","41.7571",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Aurora","Colorado","8","5","8005","642354","797.5","572003","710.2","415910","58107","4363","29077","1140","105522","39049","24357","280345","291658","40695","41295","40145","38401","35271","84333","82072","85340","66871","32140","17687","7753","35.7","34.5","36.9","224011","2.53","27809","34842","52795","55706","6789","18083","146128","3.13","238301","14290","143520","80491","851","332","136849","31369","805.44","0.217173369501338","3.1700444489696","23527","23527","Denver--Aurora, CO","Denver--Aurora, CO Urbanized Area","75","G3500","U","S","1726447211","37798665","39.7107736","-104.9550955"
"170",5171,1,5171,1,5171,13,"39","31-40","Female","bachelor's","50000","white","Parker","Colorado","39.51812","-104.75403","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,3,1,1,2,3,1,2,3,3,1,2,3,1,2,3,1,1,3,1,1,2,3,1,1,3,2,1,2,2,2,5,5,4,5,5,"R_22twLluuCmeI9mE Survey 13","R_22twLluuCmeI9mE",47,"4","2","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 11:07:10","2021-03-22 11:23:49","IP Address","47.28.230.149","999","1","2021-03-22 11:23:50","EN","I agree.","NA","NA","1","english","Denver","Colorado","Denver","Denver","Colorado","Denver","Parker","Colorado","35","-104.99202","39.74001","-104.99202","39.74001","-104.75403","39.51812",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Parker","Colorado","8","35","8035","347166","412","285465","338.8","257598","3476","1183","10716","192","21392","4894","7406","141253","144212","21900","26664","24918","18905","10037","33124","51628","47395","30551","13326","5265","1752","36.4","36.1","36.8","102018","2.79","8148","10177","37699","30750","2437","5211","79108","3.2","106859","4841","82230","19788","1223","165","26536","15427","842.64","0.227311858626195","2.05507558229368","23527","23527","Denver--Aurora, CO","Denver--Aurora, CO Urbanized Area","75","G3500","U","S","1726447211","37798665","39.7107736","-104.9550955"
"171",5172,1,5172,1,5172,13,"44","41-50","Male","graduate","37500","amerindian,white","Torrington","Wyoming","42.06464","-104.18877","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,3,2,1,2,2,2,2,2,2,1,2,4,1,3,3,1,3,2,1,1,3,3,1,3,3,3,1,2,2,2,5,5,5,5,5,"R_33xJNQn2Ey4Y31Q Survey 13","R_33xJNQn2Ey4Y31Q",47,"5","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 11:11:33","2021-03-22 11:18:50","IP Address","47.28.230.149","436","1","2021-03-22 11:18:51","EN","I agree.","NA","NA","1","english","Laramie","Wyoming","Albany","NA","NA","NA","Cheyenne","Wyoming","15","-105.59035","41.31081","NA","NA","-104.82154","41.13482",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Torrington","Wyoming","56","15","56015","13456","6","13249","5.9","12526","79","108","41","12","1288","320","163","6906","6343","700","700","798","985","854","1362","1456","2016","1878","1369","737","394","43.5","42.1","45.1","5311","2.29","775","816","925","1893","157","291","3466","2.82","5972","661","3740","1571","842","1492","234304","239760","2232.31","0.628675951148567","3.29394755914887","88219","88219","Torrington, WY","Torrington, WY Urban Cluster","76","G3500","C","S","8933312","1727","42.0667357","-104.1883062"
"172",5173,1,5173,1,5173,13,"37","31-40","Male","associate","25000","hispanic","Lubbock","Texas","33.58451","-101.84501","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,2,2,2,1,1,5,1,2,5,3,1,1,2,1,1,2,1,1,5,4,1,1,5,1,2,5,1,1,1,1,3,5,5,4,5,5,"R_1IrUZrSzo6djjJ1 Survey 13","R_1IrUZrSzo6djjJ1",47,"4","3","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-22 10:44:32","2021-03-22 10:51:35","IP Address","66.252.214.171","422","1","2021-03-22 10:51:36","EN","I agree.","NA","NA","1","english","Houston","Texas","Harris","Lubbock","Texas","Lubbock","Irving","Texas","3","-95.36953","29.76079","-101.84501","33.58451","-96.95534","32.81352",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Lubbock","Texas","48","303","48303","316922","351.8","278831","309.6","215519","20952","2040","5753","188","88924","27512","6867","137786","141045","20168","19264","17964","23507","34117","40625","30759","34467","27338","16331","10244","4047","30.4","29.2","32","105781","2.53","13267","15817","21244","25169","3074","9909","66127","3.12","115064","9283","61598","44183","1033","514","451370","212458","900.74","0.228710217027644","1.91816559452209","51877","51877","Lubbock, TX","Lubbock, TX Urbanized Area","75","G3500","U","S","249849521","2074015","33.5592468","-101.8931741"
"173",5174,1,5174,1,5174,13,"46","41-50","Female","graduate","25000","white","Bismarck","North Dakota","46.80536","-100.77969","22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,4,3,4,5,3,5,5,3,4,3,4,5,5,5,3,3,4,4,4,4,5,5,5,3,3,5,4,5,4,4,4,5,4,4,4,"R_3huQkaqXoK7LV8a Survey 13","R_3huQkaqXoK7LV8a",47,"4","5","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 15:04:03","2021-03-31 15:09:52","IP Address","63.75.248.107","349","1","2021-03-31 15:09:53","EN","I agree.","NA","NA","2","english, spanish","NA","NA","NA","NA","NA","NA","Bismarck","North Dakota","46","NA","NA","NA","NA","-100.77969","46.80536",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Bismarck","North Dakota","38","15","38015","99547","59.7","81308","48.7","75634","483","3393","392","27","986","228","1151","39992","41316","5389","5028","4910","5483","6065","11586","9853","12097","9984","5463","3760","1690","37.3","35.9","38.7","33976","2.31","4427","5933","6969","10100","712","2075","21213","2.9","35754","1778","23440","10536","785","1050","423352","170867","1668.34","0.504982261591817","3.08523912728806","7921","7921","Bismarck, ND","Bismarck, ND Urbanized Area","75","G3500","U","S","99720416","2418446","46.8198476","-100.8010048"
"174",5175,1,5175,1,5175,13,"53","51-60","Female","associate","25000","white","Jourdanton","Texas","28.9188","-98.54562","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,5,2,1,2,5,1,3,5,5,1,2,5,1,3,5,1,1,5,1,2,3,5,1,1,5,2,2,1,1,1,4,5,5,5,4,"R_RUJ6lNWFFMjZtwR Survey 13","R_RUJ6lNWFFMjZtwR",47,"4","2","NA","NA","NA","NA","NA","NA","NA","NA","2020-11-10 15:34:59","2020-11-10 15:43:45","IP Address","107.77.220.106","525","1","2020-11-10 15:43:46","EN","I agree.","NA","NA","1","english","Jourdanton","Texas","Atascosa","Charlotte","Texas","Atascosa","New Caney","Texas","18","-98.54562","28.9188","-98.70581","28.86221","-95.21377","30.15492",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Jourdanton","Texas","48","13","48013","49621","40.6","44911","36.8","38130","359","341","156","30","27785","4879","1016","22130","22781","3337","3574","3803","3441","2586","5097","5647","6249","5466","3255","1805","651","36.1","35.3","36.8","15246","2.92","1562","1587","4058","4347","620","1453","11543","3.38","17631","2385","11559","3687","1681","444","107128","44192","1221.85","0.299268202388065","2.27769754791113","70237","70237","Pleasanton, TX","Pleasanton, TX Urban Cluster","76","G3500","C","S","18415406","0","28.971971","-98.481023"
"175",5176,1,5176,1,5176,13,"25","18-30","Female","some college","37500","white","San Antonio","Texas","29.42458","-98.49461","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,3,5,1,3,1,1,1,1,1,1,1,5,5,1,5,5,"R_3rP0gZPRd5HDSdp Survey 13","R_3rP0gZPRd5HDSdp",47,"1","1","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-23 11:11:15","2021-03-23 11:16:18","IP Address","67.11.51.1","303","1","2021-03-23 11:16:19","EN","I agree.","NA","NA","1","english","NA","NA","NA","Omaha","Texas","Morris","San Antonio","Texas","25","NA","NA","-94.74308","33.18097","-98.49461","29.42458",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Antonio","Texas","48","29","48029","1983678","1579.5","1714773","1365.4","1250252","128892","14475","41739","2350","1006958","217389","59676","840840","873933","130087","130307","128117","132660","133455","253267","230754","227116","173127","96241","57238","22404","32.9","31.6","34.2","608931","2.75","71709","82300","144199","136484","19798","68237","416356","3.33","662872","53941","368638","240293","2520","132","91021","26935","1255.89","0.302360390853646","2.36312963467943","78580","78580","San Antonio, TX","San Antonio, TX Urbanized Area","75","G3500","U","S","1547447607","9035408","29.5143992","-98.4753761"
"176",5177,1,5177,1,5177,13,"32","31-40","Female","bachelor's","37500","white","San Antonio","Texas","29.42458","-98.49461","32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,2,4,3,3,2,3,3,3,2,3,4,3,4,4,4,3,4,3,4,4,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,4,"R_2PjVvKRK5r5x2qq Survey 13","R_2PjVvKRK5r5x2qq",47,"2","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 13:05:13","2021-03-31 13:10:42","IP Address","68.206.202.195","328","1","2021-03-31 13:10:43","EN","I agree.","NA","NA","1","english","San Antonio","Texas","Bexar","San Antonio","Texas","Bexar","San Antonio","Texas","32","-98.49461","29.42458","-98.49461","29.42458","-98.49461","29.42458",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","San Antonio","Texas","48","29","48029","1983678","1579.5","1714773","1365.4","1250252","128892","14475","41739","2350","1006958","217389","59676","840840","873933","130087","130307","128117","132660","133455","253267","230754","227116","173127","96241","57238","22404","32.9","31.6","34.2","608931","2.75","71709","82300","144199","136484","19798","68237","416356","3.33","662872","53941","368638","240293","2520","132","91021","26935","1255.89","0.302360390853646","2.36312963467943","78580","78580","San Antonio, TX","San Antonio, TX Urbanized Area","75","G3500","U","S","1547447607","9035408","29.5143992","-98.4753761"
"177",5178,1,5178,1,5178,13,"35","31-40","Male","bachelor's","75000","white","Schertz","Texas","29.56797","-98.27211","40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,"R_2YR5ws8AZRgdSwW Survey 13","R_2YR5ws8AZRgdSwW",47,"3","4","NA","NA","NA","NA","NA","NA","NA","NA","2021-03-31 11:56:24","2021-03-31 12:17:24","IP Address","45.88.88.8","1259","1","2021-03-31 12:17:25","EN","I agree.","NA","NA","4","english","NA","NA","NA","NA","NA","NA","Schertz","Texas","40","NA","NA","NA","NA","-98.27211","29.56797",0,"NA","NA","NA",NA,NA,NA,NA,NA,NA,0,"NA","NA","NA","NA","NA","NA","NA","NA","Schertz","Texas","48","187","48187","163413","228.6","131533","184","105017","8512","897","1861","186","46889","11053","4007","64762","66771","9197","9984","10650","10310","7366","15763","18987","19448","14531","8920","4705","1672","36.4","35.4","37.3","45762","2.83","4075","4754","13201","13777","1455","3890","34938","3.25","50015","4253","35115","10647","2543","141","102458","28937","714.78","0.170054650882126","1.93230824614768","78580","78580","San Antonio, TX","San Antonio, TX Urbanized Area","75","G3500","U","S","1547447607","9035408","29.5143992","-98.4753761"
